user,session,timepress,timerelease,keycode,keyname
17,9,873,951,105,numpad_9
17,9,1092,1185,99,numpad_3
17,9,1326,1404,103,numpad_7
17,9,1497,1591,103,numpad_7
17,9,1716,1809,102,numpad_6
17,9,1919,2028,97,numpad_1
17,9,2168,2277,10,enter
17,10,0,78,105,numpad_9
17,10,203,265,97,numpad_1
17,10,390,452,100,numpad_4
17,10,905,967,97,numpad_1
17,10,1092,1170,105,numpad_9
17,10,1373,1466,99,numpad_3
17,10,1794,1872,103,numpad_7
17,10,1965,2012,103,numpad_7
17,10,2137,2215,102,numpad_6
17,10,2324,2433,97,numpad_1
17,10,2730,2823,10,enter
17,11,0,93,105,numpad_9
17,11,234,312,97,numpad_1
17,11,483,530,100,numpad_4
17,11,1840,1903,97,numpad_1
17,11,2028,2121,105,numpad_9
17,11,2745,2839,99,numpad_3
17,11,3026,3088,103,numpad_7
17,11,3166,3260,103,numpad_7
17,11,3385,3494,102,numpad_6
17,11,3588,3666,97,numpad_1
17,11,3900,3978,10,enter
17,12,0,63,105,numpad_9
17,12,187,250,97,numpad_1
17,12,375,484,100,numpad_4
17,12,1077,1139,97,numpad_1
17,12,1233,1326,105,numpad_9
17,12,1467,1560,99,numpad_3
17,12,2278,2325,103,numpad_7
17,12,2434,2512,103,numpad_7
17,12,2652,2715,102,numpad_6
17,12,2839,2933,97,numpad_1
17,12,3354,3432,10,enter
17,13,0,78,105,numpad_9
17,13,202,280,97,numpad_1
17,13,421,514,100,numpad_4
17,13,670,764,97,numpad_1
17,13,873,967,105,numpad_9
17,13,1123,1232,99,numpad_3
17,13,1372,1482,103,numpad_7
17,13,1606,1669,103,numpad_7
17,13,1809,1918,102,numpad_6
17,13,2028,2137,97,numpad_1
17,13,2496,2589,10,enter
17,14,0,78,105,numpad_9
17,14,203,297,97,numpad_1
17,14,422,515,100,numpad_4
17,14,1170,1248,97,numpad_1
17,14,1358,1436,105,numpad_9
17,14,1560,1654,99,numpad_3
17,14,2184,2231,103,numpad_7
17,14,2325,2403,103,numpad_7
17,14,2871,2964,102,numpad_6
17,14,3089,3167,97,numpad_1
17,14,3526,3589,10,enter
17,15,0,94,105,numpad_9
17,15,219,297,97,numpad_1
17,15,422,484,100,numpad_4
17,15,625,703,97,numpad_1
17,15,812,905,105,numpad_9
17,15,1015,1124,99,numpad_3
17,15,1264,1327,103,numpad_7
17,15,1436,1498,103,numpad_7
17,15,1607,1701,102,numpad_6
17,15,1779,1857,97,numpad_1
17,15,2138,2216,10,enter
17,16,0,47,105,numpad_9
17,16,203,265,97,numpad_1
17,16,390,453,100,numpad_4
17,16,593,655,97,numpad_1
17,16,765,843,105,numpad_9
17,16,983,1077,99,numpad_3
17,16,1264,1342,103,numpad_7
17,16,1451,1513,103,numpad_7
17,16,1654,1747,102,numpad_6
17,16,1872,1981,97,numpad_1
17,16,2559,2637,10,enter
17,17,0,94,105,numpad_9
17,17,203,281,97,numpad_1
17,17,453,531,100,numpad_4
17,17,1233,1326,97,numpad_1
17,17,1451,1529,105,numpad_9
17,17,1670,1779,99,numpad_3
17,17,1950,1997,103,numpad_7
17,17,2122,2200,103,numpad_7
17,17,2309,2418,102,numpad_6
17,17,2512,2621,97,numpad_1
17,17,2808,2886,10,enter
17,18,0,94,105,numpad_9
17,18,250,343,97,numpad_1
17,18,468,577,100,numpad_4
17,18,1139,1217,97,numpad_1
17,18,1357,1467,105,numpad_9
17,18,1623,1732,99,numpad_3
17,18,1935,2013,103,numpad_7
17,18,2137,2231,103,numpad_7
17,18,2371,2449,102,numpad_6
17,18,2590,2683,97,numpad_1
17,18,3011,3089,10,enter
17,19,0,94,105,numpad_9
17,19,234,312,97,numpad_1
17,19,437,515,100,numpad_4
17,19,1482,1544,97,numpad_1
17,19,1669,1747,105,numpad_9
17,19,1903,1981,99,numpad_3
17,19,2543,2605,103,numpad_7
17,19,2699,2746,103,numpad_7
17,19,2870,2964,102,numpad_6
17,19,3089,3198,97,numpad_1
17,19,3401,3479,10,enter
18,0,0,63,105,numpad_9
18,0,297,390,97,numpad_1
18,0,546,624,100,numpad_4
18,0,1373,1436,97,numpad_1
18,0,1670,1748,105,numpad_9
18,0,2138,2231,99,numpad_3
18,0,3744,3791,103,numpad_7
18,0,3885,3932,103,numpad_7
18,0,4181,4259,102,numpad_6
18,0,4478,4571,97,numpad_1
18,0,4930,4992,10,enter
18,1,0,78,105,numpad_9
18,1,328,406,97,numpad_1
18,1,578,640,100,numpad_4
18,1,1607,1685,97,numpad_1
18,1,1888,1997,105,numpad_9
18,1,2996,3058,99,numpad_3
18,1,4634,4712,103,numpad_7
18,1,4774,4837,103,numpad_7
18,1,5149,5227,102,numpad_6
18,1,5414,5492,97,numpad_1
18,1,5741,5804,10,enter
18,2,0,62,105,numpad_9
18,2,312,390,97,numpad_1
18,2,780,874,100,numpad_4
18,2,1810,1872,97,numpad_1
18,2,2200,2262,105,numpad_9
18,2,2824,2902,99,numpad_3
18,2,3744,3806,103,numpad_7
18,2,3884,3962,103,numpad_7
18,2,4446,4524,102,numpad_6
18,2,5086,5164,97,numpad_1
18,2,5647,5710,10,enter
18,3,0,78,105,numpad_9
18,3,312,375,97,numpad_1
18,3,562,656,100,numpad_4
18,3,1108,1170,97,numpad_1
18,3,1389,1451,105,numpad_9
18,3,1841,1919,99,numpad_3
18,3,2840,2918,103,numpad_7
18,3,2996,3058,103,numpad_7
18,3,3854,3947,102,numpad_6
18,3,5070,5164,97,numpad_1
18,3,5585,5648,10,enter
18,4,0,46,105,numpad_9
18,4,296,358,97,numpad_1
18,4,842,920,100,numpad_4
18,4,2059,2106,97,numpad_1
18,4,2480,2542,105,numpad_9
18,4,2808,2886,99,numpad_3
18,4,4508,4539,103,numpad_7
18,4,4633,4680,103,numpad_7
18,4,4945,5023,102,numpad_6
18,4,5241,5304,97,numpad_1
18,4,5834,5912,10,enter
18,5,0,78,105,numpad_9
18,5,421,499,97,numpad_1
18,5,1248,1326,100,numpad_4
18,5,2059,2137,97,numpad_1
18,5,2371,2449,105,numpad_9
18,5,2715,2793,99,numpad_3
18,5,3385,3448,103,numpad_7
18,5,3557,3604,103,numpad_7
18,5,4072,4134,102,numpad_6
18,5,4680,4774,97,numpad_1
18,5,4992,5055,10,enter
18,6,0,78,105,numpad_9
18,6,312,390,97,numpad_1
18,6,718,780,100,numpad_4
18,6,1591,1669,97,numpad_1
18,6,1997,2059,105,numpad_9
18,6,2309,2371,99,numpad_3
18,6,4181,4243,103,numpad_7
18,6,4352,4384,103,numpad_7
18,6,4571,4649,102,numpad_6
18,6,4976,5039,97,numpad_1
18,6,6880,6942,10,enter
18,7,0,78,105,numpad_9
18,7,577,655,97,numpad_1
18,7,1155,1217,100,numpad_4
18,7,1794,1857,97,numpad_1
18,7,2153,2231,105,numpad_9
18,7,2824,2933,99,numpad_3
18,7,4041,4103,103,numpad_7
18,7,4181,4243,103,numpad_7
18,7,4571,4665,102,numpad_6
18,7,4852,4930,97,numpad_1
18,7,5195,5257,10,enter
18,8,0,78,105,numpad_9
18,8,343,437,97,numpad_1
18,8,999,1061,100,numpad_4
18,8,1950,2028,97,numpad_1
18,8,2481,2559,105,numpad_9
18,8,3323,3401,99,numpad_3
18,8,4415,4477,103,numpad_7
18,8,4555,4633,103,numpad_7
18,8,4914,4992,102,numpad_6
18,8,5257,5320,97,numpad_1
18,8,5788,5866,10,enter
18,9,0,63,105,numpad_9
18,9,328,390,97,numpad_1
18,9,1435,1529,100,numpad_4
18,9,2496,2574,97,numpad_1
18,9,2839,2902,105,numpad_9
18,9,3666,3744,99,numpad_3
18,9,4384,4446,103,numpad_7
18,9,4524,4602,103,numpad_7
18,9,4945,5023,102,numpad_6
18,9,5351,5445,97,numpad_1
18,9,6365,6443,10,enter
18,10,0,78,105,numpad_9
18,10,358,436,97,numpad_1
18,10,795,873,100,numpad_4
18,10,2277,2340,97,numpad_1
18,10,3775,3868,105,numpad_9
18,10,4321,4383,99,numpad_3
18,10,4726,4773,103,numpad_7
18,10,4867,4929,103,numpad_7
18,10,5132,5226,102,numpad_6
18,10,5444,5538,97,numpad_1
18,10,6084,6162,10,enter
18,11,0,46,105,numpad_9
18,11,281,359,97,numpad_1
18,11,1263,1341,100,numpad_4
18,11,2215,2277,97,numpad_1
18,11,2496,2589,105,numpad_9
18,11,2886,2948,99,numpad_3
18,11,3915,3978,103,numpad_7
18,11,4087,4149,103,numpad_7
18,11,4383,4461,102,numpad_6
18,11,4680,4773,97,numpad_1
18,11,5117,5195,10,enter
18,12,0,62,105,numpad_9
18,12,390,484,97,numpad_1
18,12,967,1061,100,numpad_4
18,12,1810,1903,97,numpad_1
18,12,2137,2231,105,numpad_9
18,12,2449,2543,99,numpad_3
18,12,4384,4446,103,numpad_7
18,12,4540,4618,103,numpad_7
18,12,4789,4836,102,numpad_6
18,12,5070,5148,97,numpad_1
18,12,5632,5694,10,enter
18,13,0,93,105,numpad_9
18,13,655,733,97,numpad_1
18,13,889,982,100,numpad_4
18,13,1794,1887,97,numpad_1
18,13,2605,2683,105,numpad_9
18,13,3120,3198,99,numpad_3
18,13,3962,4009,103,numpad_7
18,13,4102,4165,103,numpad_7
18,13,4695,4804,102,numpad_6
18,13,5241,5304,97,numpad_1
18,13,6162,6240,10,enter
18,14,0,78,105,numpad_9
18,14,452,499,97,numpad_1
18,14,1185,1263,100,numpad_4
18,14,1809,1872,97,numpad_1
18,14,2121,2184,105,numpad_9
18,14,3572,3650,99,numpad_3
18,14,4789,4851,103,numpad_7
18,14,4929,4992,103,numpad_7
18,14,5319,5397,102,numpad_6
18,14,5834,5912,97,numpad_1
18,14,6443,6536,10,enter
18,15,0,78,105,numpad_9
18,15,359,452,97,numpad_1
18,15,608,702,100,numpad_4
18,15,2309,2387,97,numpad_1
18,15,2652,2714,105,numpad_9
18,15,2964,3058,99,numpad_3
18,15,4212,4259,103,numpad_7
18,15,4337,4415,103,numpad_7
18,15,4976,5054,102,numpad_6
18,15,5741,5819,97,numpad_1
18,15,5991,6037,10,enter
18,16,0,78,105,numpad_9
18,16,359,437,97,numpad_1
18,16,578,640,100,numpad_4
18,16,1264,1326,97,numpad_1
18,16,1545,1623,105,numpad_9
18,16,2262,2356,99,numpad_3
18,16,3339,3386,103,numpad_7
18,16,3479,3526,103,numpad_7
18,16,3994,4088,102,numpad_6
18,16,4868,4946,97,numpad_1
18,16,5211,5289,10,enter
18,17,0,62,105,numpad_9
18,17,421,515,97,numpad_1
18,17,1295,1373,100,numpad_4
18,17,2231,2309,97,numpad_1
18,17,2558,2621,105,numpad_9
18,17,3307,3385,99,numpad_3
18,17,4025,4087,103,numpad_7
18,17,4165,4212,103,numpad_7
18,17,4462,4540,102,numpad_6
18,17,4727,4805,97,numpad_1
18,17,5273,5351,10,enter
18,18,0,62,105,numpad_9
18,18,265,359,97,numpad_1
18,18,577,655,100,numpad_4
18,18,1154,1232,97,numpad_1
18,18,1732,1810,105,numpad_9
18,18,2246,2324,99,numpad_3
18,18,3463,3526,103,numpad_7
18,18,3604,3635,103,numpad_7
18,18,3822,3916,102,numpad_6
18,18,4727,4821,97,numpad_1
18,18,5023,5101,10,enter
18,19,0,78,105,numpad_9
18,19,312,390,97,numpad_1
18,19,889,952,100,numpad_4
18,19,2403,2465,97,numpad_1
18,19,2699,2777,105,numpad_9
18,19,2980,3073,99,numpad_3
18,19,4243,4306,103,numpad_7
18,19,4384,4446,103,numpad_7
18,19,4930,5023,102,numpad_6
18,19,6069,6131,97,numpad_1
18,19,6427,6474,10,enter
19,0,0,63,105,numpad_9
19,0,360,422,97,numpad_1
19,0,531,610,100,numpad_4
19,0,844,906,97,numpad_1
19,0,1156,1235,105,numpad_9
19,0,1453,1531,99,numpad_3
19,0,1938,2000,103,numpad_7
19,0,2078,2156,103,numpad_7
19,0,2344,2406,102,numpad_6
19,0,2672,2750,97,numpad_1
19,0,3000,3078,13,enter
19,1,0,62,105,numpad_9
19,1,422,484,97,numpad_1
19,1,609,672,100,numpad_4
19,1,1109,1187,97,numpad_1
19,1,1422,1484,105,numpad_9
19,1,1687,1750,99,numpad_3
19,1,2390,2453,103,numpad_7
19,1,2515,2593,103,numpad_7
19,1,2765,2828,102,numpad_6
19,1,3062,3125,97,numpad_1
19,1,3343,3422,13,enter
19,2,0,62,105,numpad_9
19,2,344,406,97,numpad_1
19,2,531,594,100,numpad_4
19,2,859,937,97,numpad_1
19,2,1172,1234,105,numpad_9
19,2,1625,1687,99,numpad_3
19,2,2094,2156,103,numpad_7
19,2,2234,2312,103,numpad_7
19,2,2484,2547,102,numpad_6
19,2,2812,2875,97,numpad_1
19,2,3109,3203,13,enter
19,3,0,62,105,numpad_9
19,3,312,375,97,numpad_1
19,3,500,562,100,numpad_4
19,3,797,844,97,numpad_1
19,3,1078,1125,105,numpad_9
19,3,1328,1375,99,numpad_3
19,3,2312,2359,103,numpad_7
19,3,2437,2500,103,numpad_7
19,3,2703,2766,102,numpad_6
19,3,2984,3031,97,numpad_1
19,3,3266,3328,13,enter
19,4,0,78,105,numpad_9
19,4,750,812,97,numpad_1
19,4,921,984,100,numpad_4
19,4,1593,1656,97,numpad_1
19,4,1890,1953,105,numpad_9
19,4,2296,2359,99,numpad_3
19,4,2703,2765,103,numpad_7
19,4,2843,2906,103,numpad_7
19,4,3078,3140,102,numpad_6
19,4,3421,3500,97,numpad_1
19,4,3750,3828,13,enter
19,5,0,62,105,numpad_9
19,5,312,375,97,numpad_1
19,5,531,593,100,numpad_4
19,5,1109,1172,97,numpad_1
19,5,1375,1437,105,numpad_9
19,5,1625,1687,99,numpad_3
19,5,2218,2281,103,numpad_7
19,5,2343,2406,103,numpad_7
19,5,2593,2640,102,numpad_6
19,5,2875,2937,97,numpad_1
19,5,3172,3250,13,enter
19,6,0,63,105,numpad_9
19,6,360,422,97,numpad_1
19,6,953,1031,100,numpad_4
19,6,1453,1516,97,numpad_1
19,6,1735,1797,105,numpad_9
19,6,2000,2063,99,numpad_3
19,6,2469,2531,103,numpad_7
19,6,2610,2672,103,numpad_7
19,6,2860,2906,102,numpad_6
19,6,3141,3203,97,numpad_1
19,6,3422,3500,13,enter
19,7,0,62,105,numpad_9
19,7,375,437,97,numpad_1
19,7,547,625,100,numpad_4
19,7,890,969,97,numpad_1
19,7,1203,1281,105,numpad_9
19,7,1484,1562,99,numpad_3
19,7,1875,1953,103,numpad_7
19,7,2015,2094,103,numpad_7
19,7,2265,2328,102,numpad_6
19,7,2547,2625,97,numpad_1
19,7,2859,2953,13,enter
19,8,0,63,105,numpad_9
19,8,360,422,97,numpad_1
19,8,532,594,100,numpad_4
19,8,860,938,97,numpad_1
19,8,1250,1328,105,numpad_9
19,8,1594,1672,99,numpad_3
19,8,2032,2094,103,numpad_7
19,8,2172,2235,103,numpad_7
19,8,2407,2485,102,numpad_6
19,8,2719,2782,97,numpad_1
19,8,3032,3110,13,enter
19,9,0,47,105,numpad_9
19,9,313,375,97,numpad_1
19,9,516,578,100,numpad_4
19,9,828,907,97,numpad_1
19,9,1141,1203,105,numpad_9
19,9,1391,1453,99,numpad_3
19,9,1813,1875,103,numpad_7
19,9,1953,2000,103,numpad_7
19,9,2188,2235,102,numpad_6
19,9,2469,2547,97,numpad_1
19,9,2782,2860,13,enter
19,10,0,63,105,numpad_9
19,10,859,922,97,numpad_1
19,10,1016,1094,100,numpad_4
19,10,1453,1516,97,numpad_1
19,10,1766,1844,105,numpad_9
19,10,2063,2125,99,numpad_3
19,10,2438,2500,103,numpad_7
19,10,2578,2641,103,numpad_7
19,10,2828,2891,102,numpad_6
19,10,3125,3203,97,numpad_1
19,10,3453,3516,13,enter
19,11,0,63,105,numpad_9
19,11,297,360,97,numpad_1
19,11,500,563,100,numpad_4
19,11,813,875,97,numpad_1
19,11,1094,1156,105,numpad_9
19,11,1360,1406,99,numpad_3
19,11,1766,1828,103,numpad_7
19,11,1906,1969,103,numpad_7
19,11,2172,2219,102,numpad_6
19,11,2438,2500,97,numpad_1
19,11,2719,2781,13,enter
19,12,0,62,105,numpad_9
19,12,359,406,97,numpad_1
19,12,531,593,100,numpad_4
19,12,781,843,97,numpad_1
19,12,1078,1156,105,numpad_9
19,12,1359,1437,99,numpad_3
19,12,1906,1968,103,numpad_7
19,12,2047,2109,103,numpad_7
19,12,2281,2359,102,numpad_6
19,12,2609,2687,97,numpad_1
19,12,2937,3031,13,enter
19,13,0,79,105,numpad_9
19,13,329,407,97,numpad_1
19,13,516,579,100,numpad_4
19,13,1047,1110,97,numpad_1
19,13,1360,1438,105,numpad_9
19,13,1641,1719,99,numpad_3
19,13,2016,2094,103,numpad_7
19,13,2172,2235,103,numpad_7
19,13,2422,2485,102,numpad_6
19,13,2735,2797,97,numpad_1
19,13,3032,3125,13,enter
19,14,0,63,105,numpad_9
19,14,407,469,97,numpad_1
19,14,610,672,100,numpad_4
19,14,891,953,97,numpad_1
19,14,1219,1266,105,numpad_9
19,14,1485,1547,99,numpad_3
19,14,2125,2172,103,numpad_7
19,14,2250,2313,103,numpad_7
19,14,2625,2688,102,numpad_6
19,14,2953,3016,97,numpad_1
19,14,3297,3360,13,enter
19,15,0,79,105,numpad_9
19,15,329,391,97,numpad_1
19,15,532,594,100,numpad_4
19,15,829,891,97,numpad_1
19,15,1125,1188,105,numpad_9
19,15,1375,1454,99,numpad_3
19,15,2063,2125,103,numpad_7
19,15,2172,2250,103,numpad_7
19,15,2422,2485,102,numpad_6
19,15,2719,2782,97,numpad_1
19,15,3047,3125,13,enter
19,16,0,63,105,numpad_9
19,16,329,391,97,numpad_1
19,16,532,594,100,numpad_4
19,16,844,907,97,numpad_1
19,16,1141,1219,105,numpad_9
19,16,1422,1485,99,numpad_3
19,16,1969,2032,103,numpad_7
19,16,2110,2172,103,numpad_7
19,16,2344,2407,102,numpad_6
19,16,2625,2688,97,numpad_1
19,16,2907,2985,13,enter
19,17,0,78,105,numpad_9
19,17,328,390,97,numpad_1
19,17,547,594,100,numpad_4
19,17,890,953,97,numpad_1
19,17,1203,1265,105,numpad_9
19,17,1469,1547,99,numpad_3
19,17,1906,1969,103,numpad_7
19,17,2047,2109,103,numpad_7
19,17,2297,2359,102,numpad_6
19,17,2578,2640,97,numpad_1
19,17,2906,2969,13,enter
19,18,0,78,105,numpad_9
19,18,359,422,97,numpad_1
19,18,547,594,100,numpad_4
19,18,859,922,97,numpad_1
19,18,1172,1234,105,numpad_9
19,18,1422,1500,99,numpad_3
19,18,2063,2125,103,numpad_7
19,18,2203,2266,103,numpad_7
19,18,2453,2516,102,numpad_6
19,18,2750,2813,97,numpad_1
19,18,3031,3125,13,enter
19,19,0,62,105,numpad_9
19,19,359,422,97,numpad_1
19,19,547,625,100,numpad_4
19,19,859,937,97,numpad_1
19,19,1172,1250,105,numpad_9
19,19,1515,1593,99,numpad_3
19,19,1968,2031,103,numpad_7
19,19,2109,2187,103,numpad_7
19,19,2343,2406,102,numpad_6
19,19,2640,2703,97,numpad_1
19,19,2906,2968,13,enter
20,0,0,47,105,numpad_9
20,0,234,296,97,numpad_1
20,0,421,483,100,numpad_4
20,0,624,686,97,numpad_1
20,0,873,967,105,numpad_9
20,0,1123,1201,99,numpad_3
20,0,1544,1638,103,numpad_7
20,0,1778,1825,103,numpad_7
20,0,2028,2106,102,numpad_6
20,0,2231,2324,97,numpad_1
20,0,2543,2636,10,enter
20,1,0,62,105,numpad_9
20,1,249,343,97,numpad_1
20,1,437,499,100,numpad_4
20,1,1263,1341,97,numpad_1
20,1,1560,1638,105,numpad_9
20,1,1809,1887,99,numpad_3
20,1,2137,2199,103,numpad_7
20,1,2387,2449,103,numpad_7
20,1,3120,3182,102,numpad_6
20,1,3338,3385,97,numpad_1
20,1,3603,3681,10,enter
20,2,0,47,105,numpad_9
20,2,218,265,97,numpad_1
20,2,406,452,100,numpad_4
20,2,686,718,97,numpad_1
20,2,920,967,105,numpad_9
20,2,1154,1186,99,numpad_3
20,2,1622,1669,103,numpad_7
20,2,1825,1872,103,numpad_7
20,2,2215,2293,102,numpad_6
20,2,2449,2512,97,numpad_1
20,2,2746,2824,10,enter
20,3,0,78,105,numpad_9
20,3,312,390,97,numpad_1
20,3,499,561,100,numpad_4
20,3,686,733,97,numpad_1
20,3,905,983,105,numpad_9
20,3,1107,1201,99,numpad_3
20,3,1653,1731,103,numpad_7
20,3,1872,1934,103,numpad_7
20,3,2168,2246,102,numpad_6
20,3,2418,2465,97,numpad_1
20,3,3291,3385,10,enter
20,4,0,62,105,numpad_9
20,4,218,280,97,numpad_1
20,4,436,468,100,numpad_4
20,4,2168,2246,97,numpad_1
20,4,2449,2496,105,numpad_9
20,4,2667,2714,99,numpad_3
20,4,2995,3057,103,numpad_7
20,4,3213,3244,103,numpad_7
20,4,3494,3541,102,numpad_6
20,4,3697,3775,97,numpad_1
20,4,4024,4102,10,enter
20,5,0,32,105,numpad_9
20,5,250,297,97,numpad_1
20,5,422,484,100,numpad_4
20,5,687,749,97,numpad_1
20,5,936,999,105,numpad_9
20,5,1170,1248,99,numpad_3
20,5,1654,1716,103,numpad_7
20,5,1873,1904,103,numpad_7
20,5,2122,2200,102,numpad_6
20,5,2325,2372,97,numpad_1
20,5,2621,2715,10,enter
20,6,0,78,105,numpad_9
20,6,234,312,97,numpad_1
20,6,422,484,100,numpad_4
20,6,936,999,97,numpad_1
20,6,1186,1248,105,numpad_9
20,6,1389,1467,99,numpad_3
20,6,1716,1779,103,numpad_7
20,6,1935,1966,103,numpad_7
20,6,2200,2262,102,numpad_6
20,6,2403,2465,97,numpad_1
20,6,2730,2808,10,enter
20,7,0,78,105,numpad_9
20,7,234,312,97,numpad_1
20,7,437,515,100,numpad_4
20,7,640,718,97,numpad_1
20,7,890,968,105,numpad_9
20,7,1139,1202,99,numpad_3
20,7,1623,1685,103,numpad_7
20,7,1857,1888,103,numpad_7
20,7,2185,2247,102,numpad_6
20,7,2419,2465,97,numpad_1
20,7,2777,2855,10,enter
20,8,0,47,105,numpad_9
20,8,234,281,97,numpad_1
20,8,390,437,100,numpad_4
20,8,1092,1186,97,numpad_1
20,8,1389,1451,105,numpad_9
20,8,1638,1670,99,numpad_3
20,8,2122,2169,103,numpad_7
20,8,2309,2356,103,numpad_7
20,8,2559,2621,102,numpad_6
20,8,2762,2824,97,numpad_1
20,8,3120,3183,10,enter
20,9,0,78,105,numpad_9
20,9,343,405,97,numpad_1
20,9,530,608,100,numpad_4
20,9,1747,1825,97,numpad_1
20,9,2012,2075,105,numpad_9
20,9,2231,2293,99,numpad_3
20,9,4149,4212,103,numpad_7
20,9,4352,4415,103,numpad_7
20,9,4680,4742,102,numpad_6
20,9,4898,4929,97,numpad_1
20,9,5148,5241,10,enter
20,10,0,46,105,numpad_9
20,10,218,296,97,numpad_1
20,10,421,468,100,numpad_4
20,10,592,655,97,numpad_1
20,10,826,873,105,numpad_9
20,10,1029,1060,99,numpad_3
20,10,1294,1341,103,numpad_7
20,10,1482,1513,103,numpad_7
20,10,1700,1762,102,numpad_6
20,10,1934,1996,97,numpad_1
20,10,2262,2324,10,enter
20,11,0,78,105,numpad_9
20,11,250,328,97,numpad_1
20,11,437,515,100,numpad_4
20,11,952,1014,97,numpad_1
20,11,1201,1279,105,numpad_9
20,11,1435,1482,99,numpad_3
20,11,1888,1950,103,numpad_7
20,11,2122,2168,103,numpad_7
20,11,2527,2590,102,numpad_6
20,11,2761,2824,97,numpad_1
20,11,3104,3182,10,enter
20,12,0,78,105,numpad_9
20,12,250,328,97,numpad_1
20,12,437,484,100,numpad_4
20,12,764,842,97,numpad_1
20,12,1014,1076,105,numpad_9
20,12,1248,1310,99,numpad_3
20,12,1622,1654,103,numpad_7
20,12,1825,1872,103,numpad_7
20,12,2122,2168,102,numpad_6
20,12,2340,2402,97,numpad_1
20,12,2668,2746,10,enter
20,13,0,63,105,numpad_9
20,13,234,281,97,numpad_1
20,13,437,484,100,numpad_4
20,13,905,967,97,numpad_1
20,13,1155,1217,105,numpad_9
20,13,1357,1404,99,numpad_3
20,13,1669,1701,103,numpad_7
20,13,2247,2309,103,numpad_7
20,13,2559,2621,102,numpad_6
20,13,2777,2839,97,numpad_1
20,13,3214,3292,10,enter
20,14,0,47,105,numpad_9
20,14,234,297,97,numpad_1
20,14,422,484,100,numpad_4
20,14,1202,1264,97,numpad_1
20,14,1436,1514,105,numpad_9
20,14,1638,1716,99,numpad_3
20,14,2013,2060,103,numpad_7
20,14,2200,2262,103,numpad_7
20,14,2434,2496,102,numpad_6
20,14,2637,2699,97,numpad_1
20,14,2918,2996,10,enter
20,15,0,62,105,numpad_9
20,15,249,327,97,numpad_1
20,15,452,515,100,numpad_4
20,15,983,1045,97,numpad_1
20,15,1217,1279,105,numpad_9
20,15,1451,1529,99,numpad_3
20,15,1981,2059,103,numpad_7
20,15,2199,2246,103,numpad_7
20,15,2496,2527,102,numpad_6
20,15,2683,2730,97,numpad_1
20,15,2964,3042,10,enter
20,16,0,63,105,numpad_9
20,16,219,297,97,numpad_1
20,16,406,484,100,numpad_4
20,16,609,687,97,numpad_1
20,16,858,936,105,numpad_9
20,16,1108,1170,99,numpad_3
20,16,1732,1763,103,numpad_7
20,16,1935,1981,103,numpad_7
20,16,2200,2262,102,numpad_6
20,16,2418,2496,97,numpad_1
20,16,2808,2886,10,enter
20,17,0,78,105,numpad_9
20,17,250,328,97,numpad_1
20,17,437,515,100,numpad_4
20,17,952,1030,97,numpad_1
20,17,1217,1280,105,numpad_9
20,17,1436,1498,99,numpad_3
20,17,1748,1779,103,numpad_7
20,17,1966,2013,103,numpad_7
20,17,2247,2309,102,numpad_6
20,17,2450,2512,97,numpad_1
20,17,2793,2855,10,enter
20,18,0,47,105,numpad_9
20,18,234,265,97,numpad_1
20,18,390,437,100,numpad_4
20,18,1264,1311,97,numpad_1
20,18,2278,2356,105,numpad_9
20,18,2527,2590,99,numpad_3
20,18,2902,2949,103,numpad_7
20,18,3105,3151,103,numpad_7
20,18,3354,3417,102,numpad_6
20,18,3573,3635,97,numpad_1
20,18,3963,4009,10,enter
20,19,0,78,105,numpad_9
20,19,281,359,97,numpad_1
20,19,515,577,100,numpad_4
20,19,733,842,97,numpad_1
20,19,1107,1217,105,numpad_9
20,19,1513,1607,99,numpad_3
20,19,2215,2277,103,numpad_7
20,19,2449,2511,103,numpad_7
20,19,2714,2792,102,numpad_6
20,19,2917,3011,97,numpad_1
20,19,3229,3323,10,enter
21,0,0,125,105,numpad_9
21,0,421,515,97,numpad_1
21,0,655,780,100,numpad_4
21,0,967,1108,97,numpad_1
21,0,1591,1763,105,numpad_9
21,0,2013,2169,99,numpad_3
21,0,2434,2543,103,numpad_7
21,0,2699,2793,103,numpad_7
21,0,3136,3214,102,numpad_6
21,0,3417,3495,97,numpad_1
21,0,3760,3854,10,enter
21,1,0,78,105,numpad_9
21,1,390,484,97,numpad_1
21,1,749,780,100,numpad_4
21,1,967,1061,97,numpad_1
21,1,1311,1404,105,numpad_9
21,1,1654,1779,99,numpad_3
21,1,2059,2137,103,numpad_7
21,1,2293,2387,103,numpad_7
21,1,2683,2777,102,numpad_6
21,1,3011,3151,97,numpad_1
21,1,3417,3526,10,enter
21,2,0,110,105,numpad_9
21,2,375,468,97,numpad_1
21,2,609,702,100,numpad_4
21,2,874,983,97,numpad_1
21,2,1202,1311,105,numpad_9
21,2,1498,1654,99,numpad_3
21,2,1904,2013,103,numpad_7
21,2,2122,2231,103,numpad_7
21,2,2450,2543,102,numpad_6
21,2,2715,2824,97,numpad_1
21,2,3043,3152,10,enter
21,3,0,125,105,numpad_9
21,3,343,453,97,numpad_1
21,3,609,687,100,numpad_4
21,3,905,967,97,numpad_1
21,3,1233,1342,105,numpad_9
21,3,1560,1654,99,numpad_3
21,3,1935,2028,103,numpad_7
